Age,Gender,Branch,Average GPA,Backlogs,Attendance (%),Clubs,Skills,Internship Done,Internship Domain,Placement Status,Placement Domain,CTC (LPA),Alumni Path,Sem1 GPA,Sem2 GPA,Sem3 GPA,Sem4 GPA,Sem5 GPA,Sem6 GPA,Sem7 GPA,Sem8 GPA,Skill_Count,Club_Count
21.0,Female,CSE,7.09,0.0,62.32,"Entrepreneurship Cell, Sports Club","Web Development, SQL, Data Science, Java",0,Unknown,0.0,Unknown,0.0,Unknown,6.13,8.13,5.81,8.64,6.1,7.64,6.67,7.6,4,2
18.0,Female,MECH,7.26,1.0,90.08,"Entrepreneurship Cell, Robotics, Sports Club","Web Development, Data Science, SQL, Java",1,Software,1.0,Research,11.72,Research,5.45,8.75,8.4,6.62,7.51,6.52,6.0,8.83,4,3
18.0,Female,CSE,6.82,1.0,67.63,"Literary Society, Robotics, Cultural Club","Python, Machine Learning",0,Unknown,1.0,Higher Studies,3.62,Research,6.2,6.84,7.0,7.16,6.32,7.15,6.22,7.67,2,3
19.0,Female,CSE,6.7,1.0,80.6,"Cultural Club, Robotics","Web Development, C++, Java",0,Unknown,0.0,Unknown,0.0,Unknown,6.74,7.03,6.07,8.48,5.49,7.53,6.4,5.89,3,2
18.0,Male,EEE,7.28,1.0,60.36,Entrepreneurship Cell,"Java, SQL, Web Development, C++, Machine Learning",1,Core Engineering,1.0,Consulting,14.02,Research,6.92,8.51,7.36,8.37,8.07,6.45,6.24,6.28,5,1
21.0,Male,CSE,7.43,0.0,60.11,"Robotics, Sports Club, Literary Society","Machine Learning, Python, Web Development, Data Science, C++",0,Unknown,1.0,Consulting,10.67,Research,7.22,8.67,7.57,7.63,7.7,6.08,6.43,8.12,5,3
18.0,Male,CIVIL,6.98,0.0,98.87,"Coding Club, Literary Society, Cultural Club","Java, Machine Learning, SQL, C++, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,6.23,6.97,4.8,8.32,6.75,7.32,7.22,8.26,5,3
23.0,Female,EEE,7.04,0.0,81.53,"Literary Society, Coding Club","Web Development, Machine Learning, Python",0,Unknown,1.0,Research,18.52,Higher Studies,6.59,8.47,6.64,7.05,6.94,6.49,7.08,7.07,3,2
23.0,Female,EEE,7.07,3.0,65.42,Entrepreneurship Cell,"Machine Learning, Java",1,Higher Studies,0.0,Unknown,0.0,Unknown,8.18,9.07,8.28,4.0,7.45,6.53,5.92,7.12,2,1
21.0,Female,ECE,6.75,0.0,84.72,Cultural Club,"C++, SQL, Data Science, Web Development",0,Unknown,1.0,Hardware,10.82,Startup,5.33,6.19,5.95,5.9,7.34,7.59,8.07,7.61,4,1
18.0,Female,CSE,6.8,1.0,87.1,"Cultural Club, Coding Club, Sports Club","SQL, Python, Java",0,Unknown,1.0,Higher Studies,9.34,Job,7.5,5.6,7.37,4.9,7.63,7.89,6.41,7.12,3,3
18.0,Female,EEE,6.73,2.0,77.75,Cultural Club,"Java, Python, C++, Data Science",1,Consulting,0.0,Unknown,0.0,Unknown,7.57,6.56,5.56,6.42,6.46,8.07,7.17,6.04,4,1
21.0,Female,ECE,7.13,1.0,76.52,"Robotics, Literary Society","C++, Java",1,Research,0.0,Unknown,0.0,Unknown,6.33,4.72,6.51,7.62,6.52,8.39,8.66,8.28,2,2
18.0,Male,IT,7.37,1.0,61.25,"Coding Club, Robotics, Sports Club","C++, Machine Learning, Data Science",0,Unknown,1.0,Software,5.03,Research,7.15,8.32,6.64,7.45,6.25,7.19,8.26,7.69,3,3
22.0,Female,ECE,6.66,1.0,61.42,Sports Club,"Data Science, Machine Learning, SQL, Python, Java",0,Unknown,0.0,Unknown,0.0,Unknown,7.32,7.17,6.0,6.82,4.82,7.18,8.43,5.53,5,1
19.0,Female,EEE,7.09,1.0,96.64,"Entrepreneurship Cell, Literary Society, Cultural Club","Python, Data Science, Java, C++, Machine Learning",1,Consulting,1.0,Software,16.23,Higher Studies,7.67,7.81,6.36,6.97,5.56,8.7,8.07,5.6,5,3
21.0,Female,CIVIL,6.28,1.0,64.23,"Literary Society, Robotics, Cultural Club","C++, SQL, Web Development, Data Science",1,Higher Studies,0.0,Unknown,0.0,Unknown,4.47,7.06,6.63,6.01,7.51,7.05,5.2,6.35,4,3
19.0,Male,IT,7.01,3.0,99.22,Literary Society,"Data Science, Web Development, Java, Python, Machine Learning",0,Unknown,1.0,Hardware,13.34,Startup,4.0,6.73,6.48,7.89,6.44,9.54,8.4,6.61,5,1
19.0,Female,ECE,7.12,0.0,88.33,Robotics,"Python, Java, C++, SQL, Machine Learning",1,Consulting,1.0,Higher Studies,11.19,Job,5.42,7.08,8.06,7.24,6.68,7.46,7.19,7.83,5,1
21.0,Male,CIVIL,7.15,1.0,95.51,"Cultural Club, Sports Club, Literary Society","Python, C++",1,Consulting,1.0,Core Engineering,14.95,Job,7.27,6.1,5.67,6.76,6.06,7.41,8.3,9.6,2,3
20.0,Male,CSE,6.72,0.0,96.55,"Robotics, Sports Club, Entrepreneurship Cell","Web Development, Java",0,Unknown,0.0,Unknown,0.0,Unknown,6.95,5.77,8.39,5.64,6.8,5.96,7.57,6.67,2,3
23.0,Male,MECH,7.09,1.0,90.84,"Robotics, Entrepreneurship Cell, Sports Club","SQL, C++, Python, Data Science",0,Unknown,1.0,Software,15.05,Research,8.19,6.76,5.81,6.6,7.77,7.68,7.52,6.38,4,3
18.0,Female,IT,7.54,0.0,81.77,"Literary Society, Cultural Club","C++, Data Science, SQL, Python, Java",0,Unknown,0.0,Unknown,0.0,Unknown,8.22,5.33,8.13,9.06,7.25,7.6,8.04,6.72,5,2
20.0,Female,IT,7.28,1.0,60.26,"Robotics, Cultural Club","Web Development, Data Science, Python, Machine Learning, Java",0,Unknown,1.0,Consulting,11.15,Research,7.21,7.97,6.89,5.93,7.9,5.99,8.81,7.56,5,2
23.0,Female,IT,7.62,1.0,94.0,"Robotics, Sports Club","Java, C++, Machine Learning, SQL, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,7.41,6.4,7.09,8.59,7.12,8.52,8.2,7.59,5,2
20.0,Female,IT,7.37,0.0,64.15,"Coding Club, Robotics","Java, C++, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,7.18,6.19,5.52,8.81,6.37,6.9,8.01,10.0,3,2
23.0,Male,IT,6.82,2.0,88.66,"Cultural Club, Sports Club, Coding Club","Java, Data Science, SQL, Machine Learning",0,Unknown,0.0,Unknown,0.0,Unknown,6.52,6.42,6.83,5.95,6.69,7.49,8.04,6.62,4,3
22.0,Male,CIVIL,6.95,1.0,78.93,"Entrepreneurship Cell, Coding Club, Sports Club","Data Science, Java, Machine Learning, C++",1,Higher Studies,1.0,Research,19.46,Startup,5.77,8.66,7.9,6.79,6.29,6.33,7.07,6.77,4,3
19.0,Male,CSE,6.26,1.0,79.23,"Literary Society, Entrepreneurship Cell","C++, SQL, Data Science, Java, Machine Learning",1,Research,1.0,Consulting,19.86,Higher Studies,7.43,6.28,4.97,5.68,7.02,5.87,6.93,5.93,5,2
18.0,Male,MECH,7.26,1.0,90.08,"Entrepreneurship Cell, Robotics, Sports Club","Web Development, Data Science, SQL, Java",1,Software,1.0,Research,11.72,Research,5.45,8.75,8.4,6.62,7.51,6.52,6.0,8.83,4,3
19.0,Male,ECE,6.86,1.0,84.18,"Sports Club, Cultural Club","Web Development, C++, Python",1,Software,0.0,Unknown,0.0,Unknown,6.22,6.16,6.85,6.03,7.15,6.89,9.63,5.97,3,2
21.0,Female,ECE,7.77,0.0,82.55,"Robotics, Entrepreneurship Cell, Sports Club","Machine Learning, Java, C++",0,Unknown,0.0,Unknown,0.0,Unknown,6.95,8.06,9.02,8.36,6.93,9.26,7.56,6.02,3,3
23.0,Female,EEE,7.14,1.0,61.39,Cultural Club,"Web Development, C++, Data Science, Python, Machine Learning",1,Higher Studies,1.0,Higher Studies,9.96,Higher Studies,8.2,7.01,7.06,6.73,7.68,6.58,7.98,5.87,5,1
23.0,Male,CIVIL,6.6,0.0,88.3,"Robotics, Entrepreneurship Cell, Coding Club","C++, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,6.65,6.02,6.15,8.52,7.46,5.48,5.81,6.71,2,3
19.0,Female,CSE,6.9,1.0,78.31,Sports Club,"C++, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,7.5,8.94,5.64,5.05,6.93,6.32,6.52,8.27,2,1
19.0,Male,ECE,6.99,1.0,89.39,"Sports Club, Robotics","Web Development, SQL",1,Core Engineering,1.0,Research,7.29,Higher Studies,6.35,7.84,7.93,5.24,7.29,6.49,8.3,6.48,2,2
23.0,Female,CIVIL,7.05,1.0,88.84,"Robotics, Literary Society","Machine Learning, Java, SQL",0,Unknown,1.0,Consulting,9.0,Higher Studies,8.87,8.01,6.54,7.78,6.6,5.89,6.1,6.64,3,2
23.0,Female,ECE,6.59,1.0,74.06,"Literary Society, Sports Club","Java, Machine Learning, SQL, Web Development",1,Core Engineering,0.0,Unknown,0.0,Unknown,6.95,5.88,7.3,5.28,7.28,6.72,7.37,5.95,4,2
18.0,Female,MECH,6.94,1.0,71.84,"Sports Club, Cultural Club","Web Development, Machine Learning",0,Unknown,1.0,Consulting,14.29,Research,6.15,8.25,7.78,6.96,6.58,4.97,5.93,8.91,2,2
19.0,Female,EEE,7.24,2.0,65.67,Cultural Club,"Java, Data Science",0,Unknown,1.0,Hardware,13.17,Research,7.22,7.58,7.34,7.6,6.72,7.74,7.34,6.36,2,1
19.0,Male,MECH,7.24,0.0,60.43,"Robotics, Entrepreneurship Cell","Machine Learning, Python, Data Science, SQL, C++",1,Higher Studies,0.0,Unknown,0.0,Unknown,7.35,9.07,6.76,6.82,6.13,7.48,6.33,8.02,5,2
19.0,Female,CSE,6.94,0.0,92.43,"Coding Club, Sports Club","Web Development, SQL, C++, Data Science, Python",1,Higher Studies,0.0,Unknown,0.0,Unknown,5.04,5.52,7.0,6.46,8.99,8.83,6.13,7.56,5,2
21.0,Male,EEE,6.59,1.0,93.1,Robotics,"C++, Machine Learning, Web Development, SQL, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,6.99,7.3,7.25,5.37,7.29,6.44,5.58,6.48,5,1
22.0,Male,CIVIL,6.89,2.0,80.48,"Entrepreneurship Cell, Cultural Club","Machine Learning, SQL, Java, Python",1,Research,0.0,Unknown,0.0,Unknown,7.91,5.52,5.98,6.92,6.77,6.93,7.8,7.29,4,2
19.0,Male,ECE,6.52,0.0,84.13,Cultural Club,"Java, Python, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,5.81,6.61,6.63,5.22,6.02,6.23,8.43,7.19,3,1
19.0,Male,MECH,7.03,1.0,87.44,"Sports Club, Coding Club, Literary Society","Machine Learning, Java, Python, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,6.68,6.55,7.15,6.52,6.38,6.46,8.72,7.77,4,3
20.0,Female,ECE,6.8,3.0,63.4,Robotics,"Python, SQL, Data Science",0,Unknown,1.0,Higher Studies,12.33,Higher Studies,8.54,6.34,6.62,7.28,5.7,6.24,7.02,6.7,3,1
22.0,Female,CSE,6.77,0.0,68.46,Cultural Club,"C++, Machine Learning",1,Consulting,0.0,Unknown,0.0,Unknown,5.82,8.25,7.3,5.79,8.76,6.87,5.06,6.29,2,1
22.0,Female,MECH,6.92,3.0,83.69,Entrepreneurship Cell,"Data Science, SQL",0,Unknown,1.0,Core Engineering,14.92,Job,6.82,5.9,5.52,6.91,6.66,7.0,7.09,9.49,2,1
21.0,Male,EEE,6.96,0.0,73.54,Coding Club,"SQL, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,5.83,6.62,6.53,7.8,7.07,9.55,4.99,7.31,2,1
22.0,Female,CSE,7.63,0.0,63.36,"Coding Club, Robotics","Web Development, Java",0,Unknown,0.0,Unknown,0.0,Unknown,8.51,8.12,5.58,7.22,7.74,7.62,6.37,9.91,2,2
19.0,Female,ECE,7.2,1.0,65.57,"Sports Club, Cultural Club, Coding Club","SQL, Data Science, Python",0,Unknown,0.0,Unknown,0.0,Unknown,7.93,6.78,8.07,8.45,6.08,6.16,6.86,7.31,3,3
23.0,Female,MECH,7.1,0.0,94.72,"Entrepreneurship Cell, Literary Society","Python, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,8.06,7.2,7.48,6.93,5.87,6.85,7.52,6.87,2,2
20.0,Female,IT,6.95,1.0,98.41,"Cultural Club, Sports Club","Python, Machine Learning, C++, Web Development, SQL",1,Higher Studies,0.0,Unknown,0.0,Unknown,5.88,7.1,5.31,7.83,7.87,7.33,5.88,8.38,5,2
22.0,Male,MECH,6.61,1.0,98.13,"Cultural Club, Coding Club","C++, Java, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,7.15,7.72,8.74,5.94,5.99,7.0,6.04,4.29,3,2
22.0,Male,CSE,6.86,0.0,90.34,"Cultural Club, Coding Club","C++, Java",0,Unknown,0.0,Unknown,0.0,Unknown,6.19,6.87,6.93,6.05,5.29,7.22,8.37,7.96,2,2
22.0,Male,ECE,6.95,2.0,99.12,"Coding Club, Cultural Club","SQL, Web Development, Machine Learning, C++",1,Core Engineering,0.0,Unknown,0.0,Unknown,7.94,7.78,7.03,6.1,6.35,6.45,6.68,7.27,4,2
18.0,Female,IT,7.07,2.0,73.34,"Sports Club, Literary Society, Robotics","Web Development, Machine Learning, Python",0,Unknown,0.0,Unknown,0.0,Unknown,5.62,7.96,6.22,5.92,7.89,7.79,7.08,8.08,3,3
18.0,Male,MECH,7.48,0.0,68.42,"Cultural Club, Entrepreneurship Cell, Literary Society","Machine Learning, C++, Web Development",1,Software,0.0,Unknown,0.0,Unknown,9.14,8.76,6.23,8.46,7.86,6.56,6.39,6.47,3,3
23.0,Female,ECE,7.16,0.0,82.51,"Sports Club, Robotics","Data Science, C++, Java, SQL",1,Software,1.0,Hardware,4.7,Higher Studies,6.25,6.44,7.3,7.77,7.3,7.74,7.76,6.7,4,2
23.0,Male,CSE,6.91,0.0,78.21,"Cultural Club, Sports Club","Java, Data Science, Machine Learning",0,Unknown,0.0,Unknown,0.0,Unknown,6.32,8.8,6.96,5.57,7.13,6.32,7.84,6.35,3,2
22.0,Male,ECE,6.97,0.0,62.58,"Sports Club, Entrepreneurship Cell, Coding Club","Python, SQL, C++, Web Development, Java",0,Unknown,1.0,Higher Studies,12.76,Higher Studies,7.2,7.54,6.42,6.92,6.94,7.83,5.93,6.95,5,3
18.0,Male,MECH,6.99,0.0,82.63,"Literary Society, Robotics, Sports Club","Machine Learning, Web Development, Data Science, Python, Java",1,Research,1.0,Higher Studies,8.32,Job,6.85,7.35,6.01,6.85,6.8,7.18,7.33,7.56,5,3
21.0,Male,EEE,7.1,3.0,69.03,"Robotics, Entrepreneurship Cell","Python, Java, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,7.15,7.1,7.44,7.84,7.39,7.45,5.42,7.05,3,2
18.0,Female,IT,7.48,1.0,66.15,"Robotics, Sports Club, Literary Society","Python, Data Science, Java",1,Research,0.0,Unknown,0.0,Unknown,6.66,7.34,8.55,7.85,7.41,7.46,7.04,7.56,3,3
19.0,Male,ECE,6.59,1.0,96.75,"Sports Club, Entrepreneurship Cell, Robotics","Web Development, Data Science, SQL, Machine Learning, Python",1,Consulting,1.0,Core Engineering,16.43,Higher Studies,5.82,6.32,5.32,6.39,7.76,7.21,7.87,6.06,5,3
20.0,Female,MECH,7.41,1.0,73.42,Literary Society,"Web Development, Python, C++, Data Science, Java",0,Unknown,0.0,Unknown,0.0,Unknown,8.72,7.54,6.87,8.22,7.15,8.6,6.33,5.85,5,1
23.0,Female,CSE,6.6,1.0,65.05,"Literary Society, Cultural Club","Web Development, SQL, Python, Java, Data Science",1,Core Engineering,0.0,Unknown,0.0,Unknown,5.23,5.91,5.38,5.34,9.03,9.06,5.88,6.99,5,2
20.0,Female,CSE,7.34,2.0,86.72,"Literary Society, Robotics, Entrepreneurship Cell","Machine Learning, Java, Web Development, SQL",0,Unknown,1.0,Software,4.59,Research,7.48,7.87,7.51,6.75,7.86,6.36,7.18,7.75,4,3
23.0,Male,MECH,6.6,3.0,91.49,"Entrepreneurship Cell, Sports Club, Cultural Club","C++, Python",1,Software,0.0,Unknown,0.0,Unknown,7.33,4.51,7.98,6.25,5.62,6.66,6.4,8.07,2,3
18.0,Female,EEE,6.82,1.0,89.49,"Entrepreneurship Cell, Robotics, Literary Society","Java, C++",1,Hardware,1.0,Higher Studies,16.07,Job,6.67,5.81,8.25,6.7,6.98,7.38,6.09,6.72,2,3
18.0,Female,CSE,6.32,0.0,67.67,"Cultural Club, Robotics","C++, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,6.3,5.38,5.88,7.07,6.34,7.19,6.45,5.94,2,2
19.0,Male,ECE,7.26,1.0,71.65,"Sports Club, Coding Club","Java, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,7.12,8.9,6.61,7.69,8.19,5.11,6.36,8.06,2,2
20.0,Female,MECH,6.47,2.0,85.47,Robotics,"C++, Python, Java, Machine Learning",1,Consulting,1.0,Core Engineering,18.05,Research,5.85,6.54,8.89,7.33,5.99,6.81,5.22,5.14,4,1
22.0,Male,MECH,6.94,1.0,89.83,"Coding Club, Robotics, Literary Society","C++, Java, Python, Data Science, Web Development",1,Core Engineering,0.0,Unknown,0.0,Unknown,7.08,6.92,7.52,7.27,7.26,5.98,5.31,8.14,5,3
20.0,Female,EEE,7.37,1.0,68.19,"Robotics, Coding Club, Cultural Club","Web Development, Machine Learning",1,Core Engineering,1.0,Core Engineering,9.31,Research,5.16,7.29,8.25,8.38,8.86,5.23,8.63,7.18,2,3
23.0,Male,IT,6.49,1.0,78.09,Cultural Club,"C++, Java",1,Research,0.0,Unknown,0.0,Unknown,7.14,7.71,4.77,8.88,7.06,5.38,6.09,4.87,2,1
21.0,Female,CSE,7.15,1.0,68.05,"Cultural Club, Entrepreneurship Cell, Robotics","Machine Learning, Web Development, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,7.96,5.18,6.83,5.89,6.79,9.33,7.29,7.9,3,3
19.0,Female,CSE,6.96,2.0,71.74,Robotics,"Machine Learning, SQL, Java",0,Unknown,1.0,Consulting,16.76,Research,7.17,7.39,6.12,7.15,7.06,5.86,7.36,7.56,3,1
21.0,Female,IT,7.0,1.0,94.25,Cultural Club,"SQL, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,7.0,7.41,8.6,6.71,7.14,5.91,6.13,7.1,2,1
23.0,Male,MECH,7.32,1.0,99.8,"Entrepreneurship Cell, Sports Club, Literary Society","Web Development, C++, Java",1,Higher Studies,0.0,Unknown,0.0,Unknown,7.28,8.57,6.83,5.69,8.09,7.18,7.95,6.96,3,3
22.0,Female,IT,6.97,1.0,87.3,"Cultural Club, Robotics","Python, SQL",0,Unknown,1.0,Software,12.78,Startup,6.05,6.32,6.23,7.83,7.9,7.45,8.18,5.82,2,2
22.0,Female,CSE,6.96,4.0,93.75,Entrepreneurship Cell,"Java, Data Science",1,Consulting,1.0,Higher Studies,7.44,Job,6.69,7.26,6.2,6.2,6.77,7.29,6.8,8.47,2,1
19.0,Male,EEE,6.52,0.0,79.57,Literary Society,"Python, Java",0,Unknown,1.0,Core Engineering,7.86,Job,5.8,6.07,6.99,5.64,7.95,6.08,7.22,6.42,2,1
19.0,Female,ECE,7.26,1.0,65.35,"Entrepreneurship Cell, Sports Club, Cultural Club","SQL, Data Science, Web Development, Python, C++",1,Higher Studies,0.0,Unknown,0.0,Unknown,7.84,7.56,7.24,8.37,5.84,7.07,6.26,7.89,5,3
21.0,Female,EEE,6.6,1.0,60.39,"Literary Society, Coding Club","Data Science, Web Development, Java",1,Research,1.0,Research,7.05,Startup,8.19,7.67,5.9,6.51,5.62,8.14,5.01,5.72,3,2
20.0,Male,MECH,7.62,1.0,72.19,"Literary Society, Coding Club","Web Development, C++, Python, Java, Data Science",1,Research,0.0,Unknown,0.0,Unknown,8.87,8.6,9.28,6.3,7.04,7.38,6.34,7.13,5,2
21.0,Female,CSE,7.07,2.0,71.43,"Robotics, Entrepreneurship Cell","C++, Data Science, Java, Machine Learning, Python",1,Core Engineering,0.0,Unknown,0.0,Unknown,4.96,8.57,6.7,7.0,6.32,6.95,8.27,7.77,5,2
19.0,Female,ECE,6.82,0.0,68.2,"Robotics, Coding Club, Entrepreneurship Cell","Data Science, SQL, Python, Machine Learning, C++",0,Unknown,1.0,Software,14.66,Job,5.04,6.76,7.99,6.07,7.96,6.0,8.34,6.43,5,3
19.0,Female,MECH,7.36,1.0,92.84,"Entrepreneurship Cell, Sports Club, Robotics","Machine Learning, Java, Data Science, SQL",0,Unknown,1.0,Software,16.3,Higher Studies,6.99,7.09,7.8,8.19,6.55,7.17,7.8,7.33,4,3
18.0,Female,IT,7.07,4.0,87.59,Coding Club,"C++, Machine Learning, Java, SQL",1,Research,0.0,Unknown,0.0,Unknown,7.06,7.97,7.19,5.91,7.99,7.35,4.81,8.25,4,1
23.0,Male,MECH,7.02,0.0,83.29,"Cultural Club, Sports Club","C++, SQL, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,7.42,6.83,7.4,6.96,7.11,6.06,7.04,7.38,3,2
20.0,Male,EEE,6.85,1.0,73.4,"Cultural Club, Literary Society","SQL, Java",0,Unknown,0.0,Unknown,0.0,Unknown,7.1,7.62,6.96,5.06,6.56,7.0,8.3,6.21,2,2
20.0,Female,EEE,6.6,2.0,72.17,"Entrepreneurship Cell, Sports Club","Web Development, Java, Python, Data Science, C++",1,Hardware,1.0,Core Engineering,5.37,Research,8.1,8.42,8.46,5.16,6.77,5.06,6.23,4.6,5,2
22.0,Female,MECH,6.92,1.0,72.39,"Cultural Club, Coding Club, Sports Club","Python, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,7.64,7.15,6.81,6.88,5.94,5.23,7.46,8.22,2,3
23.0,Female,EEE,6.94,0.0,77.08,"Entrepreneurship Cell, Sports Club, Robotics","Data Science, SQL, Python, Java, C++",0,Unknown,0.0,Unknown,0.0,Unknown,7.43,7.87,6.57,6.54,5.07,6.61,7.95,7.46,5,3
19.0,Female,MECH,7.1,4.0,74.5,"Robotics, Coding Club","Data Science, Python, SQL, Java, Web Development",1,Higher Studies,1.0,Core Engineering,15.54,Higher Studies,4.85,7.44,6.73,8.39,8.15,6.06,7.58,7.6,5,2
21.0,Female,MECH,6.78,0.0,83.65,"Sports Club, Coding Club, Literary Society","Python, SQL, Web Development",0,Unknown,1.0,Research,6.16,Job,6.19,7.96,7.78,6.71,8.41,6.59,6.64,4.0,3,3
22.0,Female,MECH,7.51,0.0,72.31,"Entrepreneurship Cell, Robotics","Web Development, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,6.15,7.09,8.18,9.28,7.66,5.73,8.97,6.98,2,2
20.0,Female,IT,6.85,1.0,65.89,"Literary Society, Cultural Club, Sports Club","Machine Learning, Python",1,Core Engineering,1.0,Software,8.07,Job,6.48,7.49,8.3,5.89,6.63,6.85,5.6,7.59,2,3
21.0,Female,MECH,7.06,3.0,67.47,"Literary Society, Entrepreneurship Cell","Python, SQL, C++, Java, Web Development",0,Unknown,1.0,Software,10.23,Startup,7.06,6.57,6.37,5.86,6.39,7.57,8.4,8.25,5,2
21.0,Female,MECH,6.82,0.0,84.54,"Coding Club, Robotics, Cultural Club","SQL, Data Science",0,Unknown,1.0,Research,9.17,Higher Studies,6.06,5.88,5.86,7.54,7.05,7.96,9.02,5.17,2,3
22.0,Female,MECH,6.66,0.0,92.51,"Sports Club, Robotics","Machine Learning, Web Development, Java",1,Higher Studies,0.0,Unknown,0.0,Unknown,5.94,7.63,6.13,6.66,7.38,6.2,5.85,7.47,3,2
21.0,Female,EEE,6.95,2.0,95.19,Entrepreneurship Cell,"Python, C++, Machine Learning",1,Hardware,0.0,Unknown,0.0,Unknown,6.9,7.39,6.26,7.18,7.46,7.19,5.98,7.21,3,1
22.0,Female,CIVIL,7.23,2.0,89.25,"Entrepreneurship Cell, Cultural Club","Data Science, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,7.09,8.17,6.46,7.88,7.46,7.58,6.52,6.65,2,2
19.0,Male,ECE,7.67,2.0,97.32,Coding Club,"Java, Data Science, SQL",1,Research,1.0,Core Engineering,19.85,Startup,9.0,8.98,7.63,5.99,9.39,6.4,6.79,7.16,3,1
21.0,Male,CSE,6.11,3.0,89.78,Sports Club,"Java, Web Development, C++",1,Core Engineering,0.0,Unknown,0.0,Unknown,5.47,6.5,6.18,6.6,7.61,5.27,5.03,6.25,3,1
23.0,Female,MECH,7.25,1.0,94.91,"Sports Club, Coding Club","SQL, Machine Learning",0,Unknown,1.0,Hardware,4.91,Startup,7.71,6.56,7.51,6.74,7.74,7.62,6.06,8.09,2,2
19.0,Female,CIVIL,7.71,0.0,72.0,"Coding Club, Cultural Club, Sports Club","SQL, C++, Data Science",1,Consulting,1.0,Higher Studies,6.64,Higher Studies,7.71,6.92,6.7,8.69,8.78,7.64,7.97,7.24,3,3
18.0,Female,EEE,7.0,0.0,60.75,Cultural Club,"Web Development, Java",1,Research,1.0,Software,19.56,Startup,7.84,5.71,7.06,5.88,6.39,7.49,7.81,7.79,2,1
18.0,Male,MECH,7.26,1.0,90.08,"Entrepreneurship Cell, Robotics, Sports Club","Web Development, Data Science, SQL, Java",1,Software,1.0,Research,11.72,Research,5.45,8.75,8.4,6.62,7.51,6.52,6.0,8.83,4,3
19.0,Female,CIVIL,6.9,1.0,64.54,Cultural Club,"Java, SQL, Machine Learning, C++",0,Unknown,0.0,Unknown,0.0,Unknown,6.55,7.62,5.93,6.86,7.12,7.51,7.71,5.88,4,1
21.0,Female,ECE,6.84,2.0,95.25,Cultural Club,"Web Development, SQL, Data Science, Python",1,Core Engineering,1.0,Higher Studies,8.58,Research,8.23,6.82,5.99,6.02,6.7,6.7,7.91,6.33,4,1
20.0,Female,MECH,7.62,1.0,72.19,"Literary Society, Coding Club","Web Development, C++, Python, Java, Data Science",1,Research,0.0,Unknown,0.0,Unknown,8.87,8.6,9.28,6.3,7.04,7.38,6.34,7.13,5,2
22.0,Female,CIVIL,7.0,0.0,72.98,"Cultural Club, Coding Club, Literary Society","Web Development, C++, Python, SQL, Data Science",1,Hardware,0.0,Unknown,0.0,Unknown,7.86,7.15,7.09,5.95,6.77,7.97,6.22,6.97,5,3
19.0,Female,CSE,6.7,1.0,80.6,"Cultural Club, Robotics","Web Development, C++, Java",0,Unknown,0.0,Unknown,0.0,Unknown,6.74,7.03,6.07,8.48,5.49,7.53,6.4,5.89,3,2
18.0,Male,IT,7.15,1.0,79.13,Entrepreneurship Cell,"Python, Machine Learning, SQL, Data Science, Java",1,Research,0.0,Unknown,0.0,Unknown,6.04,7.98,7.47,5.14,8.1,8.88,6.28,7.34,5,1
18.0,Female,EEE,7.01,0.0,62.79,Cultural Club,"Machine Learning, SQL, Python",1,Core Engineering,0.0,Unknown,0.0,Unknown,7.05,7.21,7.57,6.3,8.31,5.42,5.96,8.29,3,1
18.0,Female,MECH,6.74,1.0,75.04,"Cultural Club, Sports Club, Robotics","C++, SQL, Java",0,Unknown,0.0,Unknown,0.0,Unknown,7.12,6.03,8.2,6.84,6.97,6.07,6.56,6.12,3,3
21.0,Male,EEE,7.64,0.0,99.81,"Coding Club, Entrepreneurship Cell, Literary Society","Machine Learning, Java, C++, SQL, Web Development",0,Unknown,1.0,Software,9.81,Job,6.85,7.62,7.77,8.5,7.93,5.7,8.03,8.73,5,3
20.0,Male,EEE,6.61,0.0,71.33,"Robotics, Sports Club","Machine Learning, Python, Data Science, Java",0,Unknown,0.0,Unknown,0.0,Unknown,7.8,6.15,6.18,8.12,5.12,6.85,7.44,5.25,4,2
